index,x[mm],y[mm],z[mm],Ux[mm],Uy[mm],Uz[mm],Fx[N],Fy[N],Fz[N]
349,-1.962745,-7.619086,-0.127826,2.731575,0.504904,0.375413,0.000000,0.000000,-0.000000
350,-2.348289,-4.098014,-2.988162,3.251911,0.384706,0.330878,0.000000,0.000000,-0.000000
351,0.098788,4.016612,-3.507238,4.962328,0.325012,-1.737218,0.000000,0.000000,0.000000
352,-1.238400,4.590603,-3.286697,4.977780,0.433503,-1.414197,0.000000,0.000000,-0.000000
353,9.041303,-9.979387,-5.514604,2.830613,-1.516437,-1.809204,0.000000,0.000000,-0.000000
354,9.806929,-9.942962,-4.848922,3.055439,-1.358442,-1.938122,-0.000000,-0.000000,-0.000000
355,7.278922,0.702022,-7.052529,4.220532,-1.019618,-3.725899,-0.000000,-0.000000,-0.000000
356,9.721293,3.255715,-6.527693,5.034663,-0.647985,-4.943163,0.000000,0.000000,0.000000
357,5.948060,-14.315392,-4.269188,2.079960,-1.430392,0.142292,0.000000,0.000000,-0.000000
358,6.167344,-14.007278,-2.985857,2.442674,-1.068078,0.200803,-0.000000,-0.000000,-0.000000
359,10.664780,-13.624205,-3.343972,2.829830,-1.273105,-1.204172,-0.000000,0.000000,0.000000
360,9.415460,-11.299680,-2.564182,3.299360,-0.840480,-1.218602,0.000000,0.000000,-0.000000
361,10.452965,-12.782121,-1.742131,3.319015,-0.769521,-1.088109,0.000000,-0.000000,0.000000
362,3.157032,3.224415,-10.383293,3.422673,-1.678755,-3.666653,0.000000,-0.000000,-0.000000
363,4.861346,2.134942,-10.214745,3.466536,-1.733888,-3.910125,-0.000000,-0.000000,-0.000000
364,6.764551,9.717444,-9.347055,5.133881,-0.816456,-6.064445,-0.000000,-0.000000,-0.000000
365,7.256517,11.730083,-3.388264,7.033211,1.035883,-5.621644,0.000000,-0.000000,-0.000000
366,4.684700,13.481238,-0.228185,7.870340,2.032638,-4.676105,-0.000000,-0.000000,0.000000
367,5.151526,11.187864,-0.271408,7.534246,1.831844,-4.310428,0.000000,-0.000000,-0.000000
368,9.267995,-14.250264,-2.155688,2.864185,-0.960464,-0.508318,0.000000,0.000000,-0.000000
369,-3.384385,-13.462993,-3.322168,0.051955,-0.289893,-0.002618,0.000000,0.000000,-0.000000
370,2.897645,7.416589,-1.362441,6.393985,1.190969,-2.966271,-0.000000,-0.000000,0.000000
371,10.045045,6.837153,-3.368180,6.572355,0.721133,-5.328460,0.000000,0.000000,-0.000000
372,4.591224,12.332812,-0.781670,7.530804,1.781412,-4.485480,-0.000000,-0.000000,0.000000
373,8.302966,7.725314,-0.189594,7.321534,1.598394,-4.477724,0.000000,-0.000000,-0.000000
374,10.470861,13.439614,-1.984373,8.005091,1.613414,-6.741073,-0.000000,-0.000000,0.000000
375,8.436029,9.726008,-7.264353,5.834969,-0.203492,-6.218533,-0.000000,-0.000000,0.000000
376,12.943972,4.625292,-4.955745,6.054572,0.335242,-5.857473,-0.000000,-0.000000,0.000000
377,8.060883,3.514772,-9.567626,4.154423,-1.459428,-5.074706,0.000000,0.000000,-0.000000
378,4.019964,6.028095,-0.916899,6.397584,1.200305,-2.925569,0.000000,0.000000,0.000000
379,8.583227,8.309715,0.729811,7.684181,1.906785,-4.534059,0.000000,-0.000000,0.000000
380,7.628217,0.277109,-4.016285,4.912577,-0.214706,-3.281022,0.000000,0.000000,0.000000
381,-3.107701,10.886702,2.044878,7.224699,2.437212,-1.299502,-0.000000,-0.000000,-0.000000
382,8.652171,8.511008,2.025142,8.059562,2.285278,-4.374048,0.000000,0.000000,0.000000
383,4.316104,13.257755,-0.550237,7.712644,1.920855,-4.569417,0.000000,0.000000,-0.000000
384,8.618531,8.346025,-0.139684,7.468571,1.668685,-4.704294,0.000000,0.000000,0.000000
385,-5.882466,-12.219624,-1.732768,0.263034,0.205476,0.120282,0.000000,-0.000000,0.000000
386,8.045856,6.200027,-2.250646,6.516656,0.896007,-4.406306,0.000000,-0.000000,0.000000
387,17.208712,10.167172,-2.205532,9.180512,3.433692,-7.763412,-0.000000,-0.000000,0.000000
388,16.402480,9.761799,-2.774329,8.715300,2.914549,-7.672449,0.000000,0.000000,-0.000000
389,15.599655,9.195989,-2.857096,8.325535,2.550689,-7.267896,-0.000000,-0.000000,0.000000
390,9.190779,9.365805,-6.313513,6.093859,0.043685,-6.202444,-0.000000,-0.000000,-0.000000
391,9.681075,9.322218,-5.708670,6.293765,0.230208,-6.234715,0.000000,0.000000,0.000000
392,8.318895,-5.477119,-6.316093,3.368995,-1.353179,-2.648373,0.000000,0.000000,0.000000
393,-2.201704,-3.353210,-2.589852,3.521506,0.466560,0.273168,-0.000000,-0.000000,0.000000
394,9.714690,-9.520282,-2.297639,3.696310,-0.636952,-1.632998,-0.000000,0.000000,-0.000000
395,6.090259,7.693180,0.943048,7.379549,1.883230,-3.597012,0.000000,0.000000,-0.000000
396,5.873192,-5.390181,-5.428122,3.363862,-1.038091,-1.847942,-0.000000,0.000000,-0.000000
397,4.494630,6.775079,-1.135872,6.519330,1.203899,-3.272842,0.000000,0.000000,0.000000
398,8.280646,7.429630,-1.866245,6.836896,1.108320,-4.695085,0.000000,-0.000000,0.000000
399,8.536004,6.779557,-2.350908,6.639664,0.926627,-4.708838,0.000000,-0.000000,0.000000
400,5.492257,7.264595,-0.523970,6.863077,1.428385,-3.575560,-0.000000,-0.000000,-0.000000
401,9.905393,-13.954559,-1.282680,3.169503,-0.722259,-0.624643,0.000000,0.000000,-0.000000
402,4.385678,6.453794,-1.320931,6.404918,1.124854,-3.199871,-0.000000,0.000000,-0.000000
403,3.433369,7.402362,-1.381053,6.445739,1.186502,-3.130813,-0.000000,-0.000000,0.000000
404,9.854407,12.615995,-2.890391,7.572127,1.286695,-6.525491,0.000000,0.000000,-0.000000
405,2.120151,-4.198366,-4.110107,3.492571,-0.479236,-0.881367,-0.000000,-0.000000,-0.000000
406,2.751561,-4.008848,-3.653302,3.697244,-0.379418,-1.040442,-0.000000,0.000000,0.000000
407,2.715115,7.607835,-1.127902,6.467225,1.272825,-2.912962,-0.000000,-0.000000,0.000000
408,5.872960,7.595000,-0.062364,7.080380,1.590590,-3.686054,-0.000000,-0.000000,0.000000
409,-4.697313,-10.569944,-2.705204,0.791717,0.372156,0.425706,-0.000000,0.000000,-0.000000
410,2.916695,2.652113,-9.719126,3.468555,-1.534857,-3.347176,0.000000,-0.000000,0.000000
411,9.895447,-10.922445,-3.586474,3.177397,-1.099965,-1.579514,-0.000000,0.000000,-0.000000
412,9.947533,-10.179008,-2.888463,3.469053,-0.855128,-1.647673,-0.000000,-0.000000,0.000000
413,-2.674578,12.005036,4.822125,8.170122,3.301606,-1.200585,0.000000,0.000000,0.000000
414,-4.319690,-10.276032,-3.800526,0.810120,0.289368,0.438154,0.000000,0.000000,-0.000000
415,4.337943,13.445325,-0.843336,7.669893,1.855525,-4.669136,0.000000,0.000000,-0.000000
416,-5.543522,-12.151193,-1.418039,0.262118,0.119307,0.084181,0.000000,0.000000,-0.000000
417,8.775036,8.672370,-0.288387,7.497946,1.657830,-4.851697,-0.000000,-0.000000,0.000000
418,8.838271,4.657612,-2.135483,6.361881,0.821522,-4.288983,0.000000,0.000000,0.000000
419,7.356828,-9.937787,-2.028677,3.473798,-0.524857,-0.839827,0.000000,-0.000000,0.000000
420,7.761542,-9.881026,-1.848331,3.560492,-0.484456,-0.940371,0.000000,0.000000,-0.000000
421,-0.869954,-6.854119,-0.608317,3.088406,0.255631,0.157547,-0.000000,0.000000,0.000000
422,8.533466,8.258695,1.972081,7.992561,2.247455,-4.289869,-0.000000,-0.000000,-0.000000
423,-0.157255,-4.852715,-4.104473,3.125285,-0.313805,-0.231173,-0.000000,0.000000,0.000000
424,-0.814460,-4.895998,-3.967368,3.066290,-0.160648,-0.081848,0.000000,0.000000,-0.000000
425,-1.447780,-4.607762,-3.790045,3.086820,0.019448,0.057695,-0.000000,-0.000000,0.000000
426,-0.967086,4.500081,-2.515192,5.187154,0.635791,-1.346092,0.000000,-0.000000,0.000000
427,-2.757752,-9.420204,-1.069881,1.741928,0.213626,0.401339,-0.000000,-0.000000,-0.000000
428,3.618577,7.214628,-1.273717,6.462677,1.200908,-3.127617,-0.000000,-0.000000,-0.000000
429,7.247931,11.770335,-1.294492,7.581484,1.621035,-5.259772,0.000000,-0.000000,-0.000000
430,8.369447,9.341486,2.739961,8.349696,2.550616,-4.350769,0.000000,-0.000000,-0.000000
431,19.840052,12.238718,-1.365706,10.773202,4.936308,-8.841346,-0.000000,0.000000,-0.000000
432,0.268988,-0.852313,-4.277006,3.957118,-0.176384,-0.948436,-0.000000,-0.000000,0.000000
433,-3.098449,11.365843,2.124267,7.328251,2.499583,-1.393193,-0.000000,0.000000,0.000000
434,0.455880,3.501032,-3.510134,4.909240,0.284102,-1.732394,0.000000,-0.000000,-0.000000
435,3.644781,6.890259,-1.194324,6.431221,1.195639,-3.050084,-0.000000,-0.000000,-0.000000
436,1.551556,-4.073823,-4.856525,3.305456,-0.636363,-0.838915,0.000000,0.000000,0.000000
437,-0.793246,-5.990647,-0.257667,3.460734,0.390133,0.196402,0.000000,-0.000000,-0.000000
438,4.147324,-3.002422,-2.271092,4.348817,0.008858,-1.438346,0.000000,-0.000000,0.000000
439,20.009352,10.659182,-1.338102,10.224572,4.511652,-8.481532,0.000000,0.000000,0.000000
440,19.775550,10.833757,-0.840095,10.383260,4.724427,-8.162095,0.000000,0.000000,-0.000000
441,-2.534610,-12.635593,-3.944888,0.280150,-0.473393,0.007532,0.000000,-0.000000,-0.000000
442,9.079324,-4.168233,-6.566774,3.610644,-1.340533,-3.168714,0.000000,-0.000000,-0.000000
443,20.325650,13.895375,-1.554268,11.596830,5.498435,-9.405308,0.000000,-0.000000,-0.000000
444,1.597912,-4.603732,-4.765975,3.230372,-0.651172,-0.743655,-0.000000,0.000000,0.000000
445,-1.208868,6.728423,1.661222,6.611272,1.977033,-1.041758,-0.000000,0.000000,-0.000000
446,19.560305,11.200515,-0.854470,10.441645,4.795965,-8.195620,-0.000000,-0.000000,0.000000
447,2.373655,-5.290980,-6.264302,2.866439,-1.165180,-0.986512,-0.000000,-0.000000,0.000000
448,-4.434148,-13.336366,-2.697277,-0.042938,-0.006366,-0.023997,-0.000000,-0.000000,0.000000
449,-5.055828,-13.309939,-3.301885,-0.055628,0.051161,-0.016695,0.000000,-0.000000,0.000000
450,-2.911113,-8.773811,-4.406068,1.469747,0.064259,0.326532,-0.000000,0.000000,-0.000000
451,6.295530,-5.904102,-3.605701,3.724900,-0.598132,-1.602301,0.000000,-0.000000,0.000000
452,-1.483058,6.638793,-3.611344,5.224392,0.510573,-1.841934,-0.000000,-0.000000,0.000000
453,8.998498,8.827866,1.523373,8.017080,2.176936,-4.639187,-0.000000,-0.000000,-0.000000
454,20.095534,11.015444,-3.504818,9.787134,3.674444,-9.743128,0.000000,-0.000000,-0.000000
455,7.984474,-6.252555,-5.906690,3.295894,-1.294355,-2.334770,-0.000000,-0.000000,0.000000
456,17.096193,8.701392,-1.873231,8.735603,3.109312,-7.103951,-0.000000,-0.000000,0.000000
457,6.788574,10.199734,1.385830,7.973244,2.226664,-4.299660,0.000000,0.000000,0.000000
458,7.864664,10.088962,1.526581,8.103893,2.269922,-4.578389,-0.000000,-0.000000,0.000000
459,1.794299,-6.013563,-8.870196,2.082880,-1.905303,-1.052916,-0.000000,-0.000000,-0.000000
460,-2.492348,10.823154,4.754000,7.968652,3.182834,-1.010690,-0.000000,-0.000000,-0.000000
461,-3.051758,10.323126,4.318141,7.712542,3.020876,-0.804459,0.000000,-0.000000,-0.000000
462,20.069807,13.105261,-4.363433,10.440807,3.955001,-10.643673,0.000000,-0.000000,0.000000
463,16.608635,6.744151,-3.650554,7.514555,1.748301,-7.211784,-0.000000,0.000000,0.000000
464,-2.072627,13.204251,2.807086,7.926753,2.841851,-1.992204,0.000000,-0.000000,-0.000000
465,10.229749,12.702857,-1.923322,7.877649,1.565757,-6.490782,0.000000,-0.000000,0.000000
466,1.664853,-6.374032,-8.637443,2.059106,-1.867122,-0.908333,0.000000,0.000000,0.000000
467,2.579123,-6.957461,-8.720913,2.020816,-1.967871,-1.067123,0.000000,-0.000000,0.000000
468,2.180295,-6.972804,-8.368255,2.061462,-1.860544,-0.896865,0.000000,-0.000000,-0.000000
469,5.903362,-0.891413,-7.975627,3.591732,-1.374590,-3.139947,-0.000000,-0.000000,-0.000000
470,7.744262,7.053073,0.405360,7.308434,1.699493,-4.051030,0.000000,0.000000,0.000000
471,1.960793,-4.487343,-6.337554,2.956287,-1.111203,-1.038904,-0.000000,-0.000000,0.000000
472,9.111018,8.853504,-0.325007,7.553248,1.668184,-5.002397,-0.000000,-0.000000,-0.000000
473,0.832536,2.410975,-3.934774,4.647286,0.082945,-1.691074,0.000000,-0.000000,0.000000
474,16.737038,10.514778,-5.402744,8.206858,2.050358,-9.229294,0.000000,0.000000,0.000000
475,9.698752,12.542860,-1.142293,7.999932,1.760960,-6.156473,-0.000000,-0.000000,0.000000
476,1.862960,-6.649039,-8.408270,2.080692,-1.834469,-0.876450,-0.000000,0.000000,-0.000000
477,9.078718,9.644323,-0.524644,7.626548,1.680663,-5.205204,-0.000000,-0.000000,-0.000000
478,2.091029,-4.126336,-6.569400,2.980851,-1.148846,-1.182580,-0.000000,0.000000,0.000000
479,17.145829,7.975978,-2.048762,8.427639,2.845138,-7.013802,-0.000000,0.000000,-0.000000
480,-3.449737,-10.084375,-1.492919,1.304373,0.212025,0.388571,-0.000000,-0.000000,-0.000000
481,5.148498,9.103290,0.397445,7.368468,1.839780,-3.724625,0.000000,-0.000000,0.000000
482,7.582823,11.497580,-0.601509,7.752459,1.794030,-5.181649,-0.000000,-0.000000,-0.000000
483,-1.092599,12.181152,2.097452,7.673501,2.556702,-2.192058,0.000000,0.000000,-0.000000
484,-2.390968,-5.361520,-1.581654,3.195082,0.628210,0.507806,0.000000,0.000000,0.000000
485,1.474144,-3.164553,-5.792645,3.278974,-0.829283,-1.075375,-0.000000,-0.000000,0.000000
486,-1.989426,8.479240,3.216948,7.226934,2.557690,-0.918022,-0.000000,0.000000,0.000000
487,-1.228144,9.372572,1.792677,7.098286,2.236162,-1.590523,0.000000,0.000000,0.000000
488,-1.351288,12.480379,1.853707,7.635572,2.514749,-2.219513,-0.000000,-0.000000,0.000000
489,1.268192,2.064556,-7.527287,3.744232,-0.945814,-2.361687,-0.000000,0.000000,-0.000000
490,0.251979,-5.753280,-3.323627,3.122819,-0.252320,-0.204637,0.000000,0.000000,0.000000
491,0.001001,-5.460519,-3.608750,3.094821,-0.253159,-0.175550,0.000000,-0.000000,0.000000
492,4.057620,13.068626,-0.574180,7.648810,1.895826,-4.452260,-0.000000,0.000000,-0.000000
493,5.403347,12.420697,-1.613023,7.414957,1.565897,-4.897133,0.000000,0.000000,-0.000000
494,4.886315,12.666798,-1.699164,7.379285,1.557798,-4.809804,-0.000000,-0.000000,-0.000000
495,8.915437,13.000918,-2.297330,7.690487,1.470018,-6.221600,0.000000,0.000000,-0.000000
496,2.693248,1.869408,-2.056510,5.220758,0.537918,-1.843246,0.000000,0.000000,-0.000000
497,-2.223841,12.255509,1.436475,7.398469,2.381759,-1.973785,0.000000,-0.000000,0.000000
498,-0.955227,7.103051,1.614326,6.691083,1.994831,-1.210074,-0.000000,-0.000000,0.000000
499,14.347515,9.117047,-3.636195,7.805525,1.943357,-7.186755,0.000000,-0.000000,0.000000
500,9.511555,9.590751,-2.613103,7.116555,1.110111,-5.693383,-0.000000,-0.000000,0.000000
501,6.842932,-3.243944,-6.978787,3.479112,-1.314094,-2.782767,0.000000,0.000000,-0.000000
502,9.125005,-11.569387,-4.796510,2.722925,-1.452387,-1.401200,0.000000,0.000000,0.000000
503,8.178262,-12.320060,-4.947242,2.473642,-1.523160,-0.999382,0.000000,-0.000000,0.000000
504,7.590687,5.647812,-1.644304,6.526547,1.003432,-4.053244,-0.000000,0.000000,-0.000000
505,5.872110,-4.804187,-6.396783,3.248610,-1.252357,-2.106013,-0.000000,-0.000000,0.000000
506,5.772350,4.363720,-1.117255,6.234570,0.996230,-3.134545,-0.000000,-0.000000,0.000000
507,8.846978,6.416013,-2.606613,6.554228,0.833963,-4.754973,0.000000,-0.000000,-0.000000
508,9.513328,4.506401,-2.736592,6.249188,0.662251,-4.540632,-0.000000,0.000000,-0.000000
